,img,label
2506,"[0.4083283, 0.6880335, 0.3543393, 0.6618644, 0.4254161, 0.622921, 0.3077033, 0.6820599, 0.5058207, 0.605558, 0.2769045, 0.8156918, 0.6371165, 0.7532564]",0
2507,"[0.4083284, 0.6880336, 0.3543394, 0.6618645, 0.4254162, 0.6229211, 0.3077034, 0.68206, 0.5058208, 0.6055581, 0.2769046, 0.8156919, 0.6371166, 0.7532565]",0
2508,"[0.5149449, 0.6368869, 0.4786759, 0.621691, 0.5400965, 0.594704, 0.4309516, 0.66553, 0.582465, 0.5993615, 0.3798976, 0.8131442, 0.6349338, 0.7899959]",0
2509,"[0.514945, 0.636887, 0.478676, 0.6216911, 0.5400966, 0.5947041, 0.4309517, 0.6655301, 0.5824651, 0.5993616, 0.3798977, 0.8131443, 0.6349339, 0.789996]",0
2510,"[0.5149451, 0.6368871, 0.4786761, 0.6216912, 0.5400967, 0.5947042, 0.4309518, 0.6655302, 0.5824652, 0.5993617, 0.3798978, 0.8131444, 0.634934, 0.7899961]",0
2511,"[0.5149452, 0.6368872, 0.4786762, 0.6216913, 0.5400968, 0.5947043, 0.4309519, 0.6655303, 0.5824653, 0.5993618, 0.3798979, 0.8131445, 0.6349341, 0.7899962]",0
2512,"[0.5149453, 0.6368873, 0.4786763, 0.6216914, 0.5400969, 0.5947044, 0.430952, 0.6655304, 0.5824654, 0.5993619, 0.379898, 0.8131446, 0.6349342, 0.7899963]",0
2513,"[0.5149454, 0.6368874, 0.4786764, 0.6216915, 0.540097, 0.5947045, 0.4309521, 0.6655305, 0.5824655, 0.599362, 0.3798981, 0.8131447, 0.6349343, 0.7899964]",0
2514,"[0.5149455, 0.6368875, 0.4786765, 0.6216916, 0.5400971, 0.5947045, 0.4309522, 0.6655306, 0.5824656, 0.5993621, 0.3798982, 0.8131448, 0.6349343, 0.7899965]",0
2515,"[0.5149456, 0.6368876, 0.4786766, 0.6216917, 0.5400972, 0.5947047, 0.4309523, 0.6655307, 0.5824657, 0.5993622, 0.3798983, 0.8131449, 0.6349345, 0.7899966]",0
2516,"[0.5149457, 0.6368877, 0.4786767, 0.6216918, 0.5400973, 0.5947048, 0.4309524, 0.6655308, 0.5824658, 0.5993623, 0.3798984, 0.813145, 0.6349345, 0.7899967]",0
2517,"[0.5149458, 0.6368878, 0.4786768, 0.6216919, 0.5400974, 0.5947049, 0.4309525, 0.6655309, 0.5824659, 0.5993624, 0.3798985, 0.8131451, 0.6349347, 0.7899968]",0
2518,"[0.5149459, 0.6368879, 0.4786769, 0.621692, 0.5400975, 0.594705, 0.4309526, 0.665531, 0.582466, 0.5993625, 0.3798986, 0.8131452, 0.6349347, 0.7899969]",0
2519,"[0.617961, 0.6180842, 0.5809474, 0.5668048, 0.6603757, 0.5815397, 0.5176364, 0.5708709, 0.7292162, 0.5969672, 0.4391642, 0.7499181, 0.8019295, 0.7629574]",0
2520,"[0.6179611, 0.6180843, 0.5809475, 0.5668049, 0.6603758, 0.5815398, 0.5176365, 0.5708709, 0.7292163, 0.5969673, 0.4391643, 0.7499182, 0.8019295, 0.7629575]",0
2521,"[0.6179612, 0.6180844, 0.5809476, 0.566805, 0.6603759, 0.5815399, 0.5176366, 0.5708711, 0.7292164, 0.5969674, 0.4391644, 0.7499183, 0.8019297, 0.7629576]",0
2522,"[0.6179613, 0.6180845, 0.5809477, 0.5668051, 0.660376, 0.58154, 0.5176367, 0.5708711, 0.7292165, 0.5969675, 0.4391645, 0.7499184, 0.8019297, 0.7629577]",0
2523,"[0.6179614, 0.6180846, 0.5809478, 0.5668052, 0.6603761, 0.5815401, 0.5176368, 0.5708713, 0.7292166, 0.5969676, 0.4391646, 0.7499185, 0.8019299, 0.7629578]",0
2524,"[0.6179615, 0.6180847, 0.5809479, 0.5668053, 0.6603762, 0.5815402, 0.5176369, 0.5708713, 0.7292167, 0.5969677, 0.4391647, 0.7499186, 0.80193, 0.7629579]",0
2525,"[0.6179616, 0.6180848, 0.580948, 0.5668054, 0.6603763, 0.5815403, 0.517637, 0.5708714, 0.7292168, 0.5969678, 0.4391648, 0.7499187, 0.80193, 0.762958]",0
2526,"[0.6179617, 0.6180849, 0.5809481, 0.5668055, 0.6603764, 0.5815404, 0.5176371, 0.5708716, 0.7292169, 0.5969679, 0.4391649, 0.7499188, 0.8019302, 0.7629581]",0
2527,"[0.6179618, 0.618085, 0.5809482, 0.5668056, 0.6603765, 0.5815405, 0.5176372, 0.5708716, 0.729217, 0.596968, 0.439165, 0.7499189, 0.8019302, 0.7629582]",0
2528,"[0.6179619, 0.6180851, 0.5809483, 0.5668057, 0.6603766, 0.5815406, 0.5176373, 0.5708718, 0.7292171, 0.5969681, 0.4391651, 0.749919, 0.8019304, 0.7629583]",0
2529,"[0.617962, 0.6180852, 0.5809484, 0.5668058, 0.6603767, 0.5815407, 0.5176374, 0.5708718, 0.7292172, 0.5969682, 0.4391652, 0.7499191, 0.8019304, 0.7629584]",0
2530,"[0.5174595, 0.7133548, 0.4564885, 0.6743197, 0.5527445, 0.6415115, 0.4030209, 0.7055144, 0.6020302, 0.6658404, 0.3721866, 0.8388726, 0.6431972, 0.7881501]",0
2531,"[0.5174596, 0.7133549, 0.4564886, 0.6743198, 0.5527446, 0.6415116, 0.403021, 0.7055145, 0.6020303, 0.6658405, 0.3721867, 0.8388727, 0.6431973, 0.7881501]",0
2532,"[0.5174597, 0.713355, 0.4564887, 0.6743199, 0.5527447, 0.6415117, 0.4030211, 0.7055146, 0.6020304, 0.6658406, 0.3721868, 0.8388728, 0.6431974, 0.7881503]",0
2533,"[0.5174598, 0.7133551, 0.4564888, 0.67432, 0.5527448, 0.6415118, 0.4030212, 0.7055147, 0.6020305, 0.6658407, 0.3721869, 0.8388729, 0.6431975, 0.7881503]",0
2534,"[0.51746, 0.7133552, 0.4564889, 0.6743201, 0.5527449, 0.6415119, 0.4030213, 0.7055148, 0.6020307, 0.6658408, 0.372187, 0.838873, 0.6431976, 0.7881505]",0
2535,"[0.51746, 0.7133553, 0.456489, 0.6743202, 0.552745, 0.641512, 0.4030214, 0.7055149, 0.6020307, 0.6658409, 0.3721871, 0.8388731, 0.6431977, 0.7881506]",0
2536,"[0.5174601, 0.7133554, 0.4564891, 0.6743203, 0.5527451, 0.6415121, 0.4030215, 0.7055149, 0.6020308, 0.665841, 0.3721872, 0.8388732, 0.6431978, 0.7881506]",0
2537,"[0.5174602, 0.7133555, 0.4564892, 0.6743204, 0.5527452, 0.6415122, 0.4030216, 0.7055151, 0.6020309, 0.6658411, 0.3721873, 0.8388733, 0.6431979, 0.7881508]",0
2538,"[0.5174603, 0.7133556, 0.4564893, 0.6743205, 0.5527453, 0.6415123, 0.4030217, 0.7055151, 0.602031, 0.6658412, 0.3721874, 0.8388734, 0.643198, 0.7881508]",0
2539,"[0.5174604, 0.7133557, 0.4564894, 0.6743206, 0.5527454, 0.6415124, 0.4030218, 0.7055153, 0.6020311, 0.6658413, 0.3721875, 0.8388735, 0.6431981, 0.788151]",0
2540,"[0.5174605, 0.7133558, 0.4564895, 0.6743207, 0.5527455, 0.6415125, 0.4030219, 0.7055153, 0.6020312, 0.6658414, 0.3721876, 0.8388736, 0.6431982, 0.788151]",0
2541,"[0.4948252, 0.7148456, 0.453904, 0.6755427, 0.525521, 0.6818857, 0.407816, 0.6809596, 0.5722423, 0.6863295, 0.3781177, 0.8370949, 0.6548509, 0.8428018]",0
2542,"[0.4948253, 0.7148457, 0.4539041, 0.6755428, 0.5255211, 0.6818858, 0.4078161, 0.6809597, 0.5722424, 0.6863296, 0.3781178, 0.837095, 0.654851, 0.8428019]",0
2543,"[0.4948254, 0.7148458, 0.4539042, 0.6755429, 0.5255212, 0.6818859, 0.4078162, 0.6809598, 0.5722425, 0.6863297, 0.3781179, 0.8370951, 0.6548511, 0.842802]",0
2544,"[0.4948255, 0.7148459, 0.4539043, 0.675543, 0.5255213, 0.681886, 0.4078163, 0.6809599, 0.5722426, 0.6863298, 0.378118, 0.8370952, 0.6548512, 0.8428021]",0
2545,"[0.4948256, 0.714846, 0.4539044, 0.6755431, 0.5255214, 0.6818861, 0.4078164, 0.68096, 0.5722427, 0.6863299, 0.3781181, 0.8370953, 0.6548513, 0.8428022]",0
2546,"[0.4948257, 0.7148461, 0.4539045, 0.6755432, 0.5255215, 0.6818862, 0.4078165, 0.6809601, 0.5722428, 0.68633, 0.3781182, 0.8370954, 0.6548514, 0.8428023]",0
2547,"[0.4948258, 0.7148462, 0.4539046, 0.6755433, 0.5255216, 0.6818863, 0.4078166, 0.6809602, 0.5722429, 0.6863301, 0.3781183, 0.8370955, 0.6548515, 0.8428024]",0
2548,"[0.4948259, 0.7148463, 0.4539047, 0.6755434, 0.5255217, 0.6818864, 0.4078167, 0.6809603, 0.572243, 0.6863302, 0.3781184, 0.8370956, 0.6548516, 0.8428025]",0
2549,"[0.494826, 0.7148464, 0.4539048, 0.6755435, 0.5255218, 0.6818865, 0.4078168, 0.6809604, 0.5722431, 0.6863303, 0.3781185, 0.8370957, 0.6548517, 0.8428026]",0
2550,"[0.4948261, 0.7148465, 0.4539049, 0.6755436, 0.5255219, 0.6818866, 0.4078169, 0.6809605, 0.5722432, 0.6863304, 0.3781186, 0.8370958, 0.6548518, 0.8428027]",0
2551,"[0.4948262, 0.7148466, 0.453905, 0.6755437, 0.525522, 0.6818867, 0.407817, 0.6809606, 0.5722433, 0.6863305, 0.3781187, 0.8370959, 0.6548519, 0.8428028]",0
2552,"[0.5797725, 0.2726858, 0.5810067, 0.254677, 0.5692017, 0.258092, 0.5765282, 0.2699901, 0.505292, 0.2659167, 0.6310642, 0.3594098, 0.4440416, 0.3332036]",0
2553,"[0.5797726, 0.2726859, 0.5810068, 0.2546771, 0.5692018, 0.2580921, 0.5765283, 0.2699902, 0.5052921, 0.2659168, 0.6310642, 0.3594099, 0.4440417, 0.3332037]",0
2554,"[0.5797727, 0.272686, 0.5810069, 0.2546772, 0.5692019, 0.2580922, 0.5765284, 0.2699903, 0.5052922, 0.2659169, 0.6310644, 0.35941, 0.4440418, 0.3332038]",0
2555,"[0.5797728, 0.2726861, 0.581007, 0.2546773, 0.569202, 0.2580923, 0.5765285, 0.2699904, 0.5052923, 0.265917, 0.6310644, 0.3594101, 0.4440419, 0.3332039]",0
2556,"[0.5797729, 0.2726862, 0.5810071, 0.2546774, 0.5692021, 0.2580924, 0.5765286, 0.2699905, 0.5052924, 0.2659171, 0.6310646, 0.3594102, 0.444042, 0.333204]",0
2557,"[0.579773, 0.2726863, 0.5810072, 0.2546775, 0.5692022, 0.2580925, 0.5765287, 0.2699906, 0.5052925, 0.2659172, 0.6310647, 0.3594103, 0.4440421, 0.3332041]",0
2558,"[0.5797731, 0.2726864, 0.5810073, 0.2546776, 0.5692023, 0.2580926, 0.5765288, 0.2699908, 0.5052926, 0.2659173, 0.6310647, 0.3594104, 0.4440422, 0.3332042]",0
2559,"[0.5797732, 0.2726865, 0.5810074, 0.2546777, 0.5692024, 0.2580927, 0.5765289, 0.2699909, 0.5052927, 0.2659174, 0.6310649, 0.3594105, 0.4440423, 0.3332043]",0
2560,"[0.5797733, 0.2726866, 0.5810075, 0.2546778, 0.5692025, 0.2580928, 0.576529, 0.269991, 0.5052928, 0.2659175, 0.6310649, 0.3594106, 0.4440424, 0.3332044]",0
2561,"[0.5797734, 0.2726867, 0.5810076, 0.2546779, 0.5692026, 0.2580929, 0.5765291, 0.2699911, 0.5052929, 0.2659176, 0.6310651, 0.3594107, 0.4440425, 0.3332045]",0
2562,"[0.5797735, 0.2726868, 0.5810077, 0.254678, 0.5692027, 0.258093, 0.5765292, 0.2699912, 0.505293, 0.2659177, 0.6310651, 0.3594108, 0.4440426, 0.3332046]",0
2563,"[0.4859161, 0.5578825, 0.5076132, 0.5323182, 0.5080385, 0.6022776, 0.5042832, 0.4504859, 0.5078718, 0.364744, 0.4960836, 0.5429297, 0.5091355, 0.333142]",0
2564,"[0.4859162, 0.5578826, 0.5076133, 0.5323183, 0.5080386, 0.6022777, 0.5042833, 0.450486, 0.5078719, 0.3647441, 0.4960837, 0.5429298, 0.5091356, 0.3331421]",0
2565,"[0.4859163, 0.5578827, 0.5076134, 0.5323184, 0.5080387, 0.6022778, 0.5042834, 0.4504861, 0.507872, 0.3647442, 0.4960838, 0.5429299, 0.5091357, 0.3331422]",0
2566,"[0.4859164, 0.5578828, 0.5076135, 0.5323185, 0.5080388, 0.6022779, 0.5042835, 0.4504862, 0.5078721, 0.3647443, 0.4960839, 0.54293, 0.5091358, 0.3331423]",0
2567,"[0.4859165, 0.5578829, 0.5076136, 0.5323186, 0.5080389, 0.602278, 0.5042836, 0.4504863, 0.5078722, 0.3647444, 0.496084, 0.5429302, 0.5091359, 0.3331424]",0
2568,"[0.4859166, 0.557883, 0.5076137, 0.5323187, 0.508039, 0.6022781, 0.5042837, 0.4504864, 0.5078723, 0.3647445, 0.4960841, 0.5429302, 0.509136, 0.3331425]",0
2569,"[0.4859167, 0.5578831, 0.5076138, 0.5323188, 0.5080391, 0.6022782, 0.5042838, 0.4504865, 0.5078724, 0.3647446, 0.4960842, 0.5429303, 0.5091361, 0.3331426]",0
2570,"[0.4859168, 0.5578832, 0.5076139, 0.5323189, 0.5080392, 0.6022783, 0.5042839, 0.4504866, 0.5078725, 0.3647447, 0.4960843, 0.5429304, 0.5091362, 0.3331427]",0
2571,"[0.4859169, 0.5578833, 0.507614, 0.532319, 0.5080393, 0.6022784, 0.504284, 0.4504867, 0.5078726, 0.3647448, 0.4960844, 0.5429305, 0.5091363, 0.3331428]",0
2572,"[0.485917, 0.5578834, 0.5076141, 0.5323191, 0.5080394, 0.6022785, 0.5042841, 0.4504868, 0.5078727, 0.3647449, 0.4960845, 0.5429306, 0.5091364, 0.3331429]",0
2573,"[0.4859171, 0.5578835, 0.5076142, 0.5323192, 0.5080395, 0.6022786, 0.5042842, 0.4504869, 0.5078728, 0.364745, 0.4960846, 0.5429307, 0.5091365, 0.333143]",0
2574,"[0.2572401, 0.4359628, 0.247896, 0.3855156, 0.3155316, 0.3780211, 0.2994293, 0.3951775, 0.4819201, 0.3854461, 0.2424462, 0.5742665, 0.6465403, 0.5043009]",0
2575,"[0.2572402, 0.4359629, 0.2478961, 0.3855157, 0.3155317, 0.3780212, 0.2994294, 0.3951776, 0.4819202, 0.3854462, 0.2424463, 0.5742666, 0.6465404, 0.504301]",0
2576,"[0.2572403, 0.435963, 0.2478962, 0.3855158, 0.3155319, 0.3780213, 0.2994295, 0.3951777, 0.4819203, 0.3854463, 0.2424464, 0.5742667, 0.6465405, 0.5043011]",0
2577,"[0.2572404, 0.4359631, 0.2478963, 0.3855159, 0.315532, 0.3780214, 0.2994296, 0.3951778, 0.4819204, 0.3854464, 0.2424465, 0.5742668, 0.6465406, 0.5043012]",0
2578,"[0.2572405, 0.4359632, 0.2478964, 0.385516, 0.3155321, 0.3780215, 0.2994297, 0.3951779, 0.4819205, 0.3854465, 0.2424466, 0.5742669, 0.6465407, 0.5043013]",0
2579,"[0.2572406, 0.4359633, 0.2478965, 0.3855161, 0.3155322, 0.3780216, 0.2994298, 0.395178, 0.4819206, 0.3854466, 0.2424467, 0.574267, 0.6465408, 0.5043014]",0
2580,"[0.2572407, 0.4359634, 0.2478966, 0.3855162, 0.3155323, 0.3780217, 0.2994299, 0.3951781, 0.4819207, 0.3854467, 0.2424468, 0.5742671, 0.6465409, 0.5043015]",0
2581,"[0.2572408, 0.4359635, 0.2478967, 0.3855163, 0.3155324, 0.3780218, 0.29943, 0.3951782, 0.4819208, 0.3854468, 0.2424469, 0.5742672, 0.646541, 0.5043016]",0
2582,"[0.2572409, 0.4359636, 0.2478968, 0.3855164, 0.3155325, 0.3780219, 0.2994301, 0.3951783, 0.4819209, 0.3854469, 0.242447, 0.5742673, 0.6465411, 0.5043017]",0
2583,"[0.257241, 0.4359637, 0.2478969, 0.3855165, 0.3155326, 0.378022, 0.2994302, 0.3951784, 0.481921, 0.385447, 0.2424471, 0.5742674, 0.6465412, 0.5043018]",0
2584,"[0.2572411, 0.4359638, 0.247897, 0.3855166, 0.3155327, 0.3780221, 0.2994303, 0.3951785, 0.4819211, 0.3854471, 0.2424472, 0.5742675, 0.6465413, 0.5043019]",0
2585,"[0.2621975, 0.5532652, 0.2516877, 0.5222769, 0.240953, 0.573933, 0.2489432, 0.4956303, 0.2193678, 0.6335168, 0.3326265, 0.4987949, 0.2303042, 0.7478031]",0
2586,"[0.2621976, 0.5532653, 0.2516878, 0.522277, 0.2409531, 0.5739331, 0.2489433, 0.4956304, 0.2193679, 0.6335169, 0.3326266, 0.498795, 0.2303043, 0.7478032]",0
2587,"[0.2621977, 0.5532654, 0.2516879, 0.5222771, 0.2409532, 0.5739332, 0.2489434, 0.4956305, 0.219368, 0.633517, 0.3326267, 0.4987951, 0.2303044, 0.7478033]",0
2588,"[0.2621978, 0.5532655, 0.251688, 0.5222772, 0.2409533, 0.5739333, 0.2489435, 0.4956306, 0.2193681, 0.6335171, 0.3326268, 0.4987952, 0.2303045, 0.7478034]",0
2589,"[0.2621979, 0.5532656, 0.2516881, 0.5222773, 0.2409534, 0.5739334, 0.2489436, 0.4956307, 0.2193682, 0.6335172, 0.3326269, 0.4987953, 0.2303046, 0.7478035]",0
2590,"[0.262198, 0.5532657, 0.2516882, 0.5222774, 0.2409535, 0.5739335, 0.2489437, 0.4956308, 0.2193683, 0.6335173, 0.332627, 0.4987954, 0.2303047, 0.7478036]",0
2591,"[0.2621981, 0.5532658, 0.2516883, 0.5222775, 0.2409536, 0.5739336, 0.2489438, 0.4956309, 0.2193684, 0.6335174, 0.3326271, 0.4987955, 0.2303048, 0.7478037]",0
2592,"[0.2621982, 0.5532659, 0.2516884, 0.5222776, 0.2409537, 0.5739337, 0.2489439, 0.495631, 0.2193685, 0.6335175, 0.3326272, 0.4987956, 0.2303049, 0.7478038]",0
2593,"[0.2621983, 0.553266, 0.2516885, 0.5222777, 0.2409538, 0.5739338, 0.248944, 0.4956311, 0.2193686, 0.6335176, 0.3326273, 0.4987957, 0.230305, 0.7478039]",0
2594,"[0.2621984, 0.5532661, 0.2516886, 0.5222778, 0.2409539, 0.5739339, 0.2489441, 0.4956312, 0.2193687, 0.6335177, 0.3326274, 0.4987958, 0.2303051, 0.747804]",0
2595,"[0.2621985, 0.5532662, 0.2516887, 0.5222779, 0.240954, 0.573934, 0.2489442, 0.4956313, 0.2193688, 0.6335178, 0.3326275, 0.4987959, 0.2303052, 0.7478041]",0
2596,"[0.3132441, 0.1910638, 0.2505814, 0.1673524, 0.368773, 0.1125094, 0.2161707, 0.2034847, 0.4702492, 0.1551664, 0.229688, 0.4365384, 0.6043668, 0.3616226]",0
2597,"[0.3132442, 0.1910639, 0.2505815, 0.1673525, 0.3687731, 0.1125095, 0.2161708, 0.2034848, 0.4702493, 0.1551665, 0.2296881, 0.4365385, 0.6043669, 0.3616227]",0
2598,"[0.3132443, 0.191064, 0.2505816, 0.1673526, 0.3687732, 0.1125096, 0.2161709, 0.2034849, 0.4702494, 0.1551666, 0.2296882, 0.4365386, 0.604367, 0.3616228]",0
2599,"[0.3132444, 0.1910641, 0.2505817, 0.1673527, 0.3687733, 0.1125097, 0.216171, 0.203485, 0.4702495, 0.1551667, 0.2296883, 0.4365387, 0.6043671, 0.3616229]",0
2600,"[0.3132445, 0.1910642, 0.2505818, 0.1673528, 0.3687735, 0.1125098, 0.2161711, 0.2034851, 0.4702496, 0.1551668, 0.2296884, 0.4365388, 0.6043672, 0.361623]",0
2601,"[0.3132446, 0.1910643, 0.2505819, 0.1673529, 0.3687736, 0.1125099, 0.2161712, 0.2034852, 0.4702497, 0.1551669, 0.2296885, 0.4365389, 0.6043673, 0.3616231]",0
2602,"[0.3132447, 0.1910644, 0.250582, 0.167353, 0.3687737, 0.11251, 0.2161713, 0.2034853, 0.4702498, 0.155167, 0.2296886, 0.436539, 0.6043674, 0.3616232]",0
2603,"[0.3132448, 0.1910645, 0.2505821, 0.1673531, 0.3687738, 0.1125101, 0.2161714, 0.2034854, 0.4702499, 0.1551671, 0.2296887, 0.4365391, 0.6043675, 0.3616233]",0
2604,"[0.3132449, 0.1910646, 0.2505822, 0.1673532, 0.3687739, 0.1125102, 0.2161715, 0.2034855, 0.47025, 0.1551672, 0.2296888, 0.4365392, 0.6043676, 0.3616234]",0
2605,"[0.313245, 0.1910647, 0.2505823, 0.1673533, 0.368774, 0.1125103, 0.2161716, 0.2034856, 0.4702501, 0.1551673, 0.2296889, 0.4365393, 0.6043677, 0.3616235]",0
2606,"[0.3132451, 0.1910648, 0.2505824, 0.1673534, 0.3687741, 0.1125104, 0.2161717, 0.2034857, 0.4702502, 0.1551674, 0.229689, 0.4365394, 0.6043678, 0.3616236]",0
2607,"[0.8245827, 0.502479, 0.5073006, 0.7061497, 0.5099045, 0.3068578, 0.4456074, 0.821566, 0.4910121, 0.1261609, 0.7038285, 0.8329801, 0.7401509, 0.0228267]",0
2608,"[0.8245828, 0.5024791, 0.5073007, 0.7061498, 0.5099046, 0.3068579, 0.4456075, 0.8215661, 0.4910122, 0.126161, 0.7038286, 0.8329802, 0.7401509, 0.0228268]",0
2609,"[0.8245829, 0.5024792, 0.5073008, 0.7061499, 0.5099047, 0.306858, 0.4456076, 0.8215662, 0.4910123, 0.1261611, 0.7038287, 0.8329803, 0.7401511, 0.0228269]",0
2610,"[0.824583, 0.5024793, 0.5073009, 0.70615, 0.5099048, 0.3068581, 0.4456077, 0.8215663, 0.4910124, 0.1261612, 0.7038288, 0.8329804, 0.7401511, 0.022827]",0
2611,"[0.8245831, 0.5024794, 0.507301, 0.7061501, 0.5099049, 0.3068582, 0.4456078, 0.8215664, 0.4910125, 0.1261613, 0.7038289, 0.8329805, 0.7401513, 0.0228271]",0
2612,"[0.8245832, 0.5024795, 0.5073011, 0.7061502, 0.509905, 0.3068583, 0.4456079, 0.8215665, 0.4910126, 0.1261614, 0.703829, 0.8329806, 0.7401513, 0.0228272]",0
2613,"[0.8245833, 0.5024796, 0.5073012, 0.7061503, 0.5099051, 0.3068584, 0.445608, 0.8215666, 0.4910127, 0.1261615, 0.7038291, 0.8329807, 0.7401514, 0.0228273]",0
2614,"[0.8245834, 0.5024797, 0.5073013, 0.7061504, 0.5099052, 0.3068585, 0.4456081, 0.8215667, 0.4910128, 0.1261616, 0.7038292, 0.8329808, 0.7401515, 0.0228274]",0
2615,"[0.8245835, 0.5024798, 0.5073014, 0.7061505, 0.5099053, 0.3068586, 0.4456082, 0.8215668, 0.4910129, 0.1261617, 0.7038293, 0.8329809, 0.7401516, 0.0228275]",0
2616,"[0.8245836, 0.5024799, 0.5073015, 0.7061506, 0.5099054, 0.3068587, 0.4456083, 0.8215669, 0.491013, 0.1261618, 0.7038294, 0.832981, 0.7401517, 0.0228276]",0
2617,"[0.8245837, 0.50248, 0.5073016, 0.7061507, 0.5099055, 0.3068588, 0.4456084, 0.821567, 0.4910131, 0.1261619, 0.7038295, 0.8329811, 0.7401518, 0.0228277]",0
2618,"[0.6748392, 0.5126316, 0.5149365, 0.6430322, 0.5057044, 0.401408, 0.4401065, 0.7627398, 0.445437, 0.2380798, 0.7260048, 0.8060524, 0.6759876, 0.1458786]",0
2619,"[0.6748393, 0.5126317, 0.5149366, 0.6430323, 0.5057045, 0.4014081, 0.4401066, 0.7627399, 0.4454371, 0.2380799, 0.7260049, 0.8060525, 0.6759877, 0.1458787]",0
2620,"[0.6748394, 0.5126318, 0.5149367, 0.6430324, 0.5057046, 0.4014082, 0.4401067, 0.76274, 0.4454372, 0.23808, 0.726005, 0.8060526, 0.6759878, 0.1458788]",0
2621,"[0.6748395, 0.5126319, 0.5149368, 0.6430325, 0.5057047, 0.4014083, 0.4401068, 0.7627401, 0.4454373, 0.2380801, 0.7260051, 0.8060527, 0.6759879, 0.1458789]",0
2622,"[0.6748396, 0.512632, 0.5149369, 0.6430326, 0.5057048, 0.4014084, 0.4401069, 0.7627402, 0.4454374, 0.2380802, 0.7260052, 0.8060528, 0.675988, 0.145879]",0
2623,"[0.6748397, 0.5126321, 0.514937, 0.6430327, 0.5057049, 0.4014085, 0.440107, 0.7627403, 0.4454375, 0.2380803, 0.7260053, 0.8060529, 0.6759881, 0.1458791]",0
2624,"[0.6748398, 0.5126322, 0.5149371, 0.6430328, 0.505705, 0.4014086, 0.4401071, 0.7627404, 0.4454376, 0.2380804, 0.7260054, 0.806053, 0.6759882, 0.1458792]",0
2625,"[0.6748399, 0.5126323, 0.5149372, 0.6430329, 0.5057051, 0.4014087, 0.4401072, 0.7627405, 0.4454377, 0.2380805, 0.7260055, 0.8060531, 0.6759883, 0.1458793]",0
2626,"[0.67484, 0.5126324, 0.5149373, 0.643033, 0.5057052, 0.4014088, 0.4401073, 0.7627406, 0.4454378, 0.2380806, 0.7260056, 0.8060532, 0.6759884, 0.1458794]",0
2627,"[0.6748401, 0.5126325, 0.5149374, 0.6430331, 0.5057053, 0.4014089, 0.4401074, 0.7627407, 0.4454379, 0.2380807, 0.7260057, 0.8060533, 0.6759885, 0.1458795]",0
2628,"[0.6748402, 0.5126326, 0.5149375, 0.6430332, 0.5057054, 0.401409, 0.4401075, 0.7627408, 0.445438, 0.2380808, 0.7260058, 0.8060534, 0.6759886, 0.1458796]",0
2629,"[0.2104445, 0.1329965, 0.2014769, 0.1343719, 0.2033943, 0.1244649, 0.2081755, 0.148682, 0.2093401, 0.1203875, 0.2541924, 0.1671142, 0.2487992, 0.1172156]",0
2630,"[0.2104446, 0.1329966, 0.201477, 0.134372, 0.2033944, 0.124465, 0.2081756, 0.1486821, 0.2093402, 0.1203876, 0.2541925, 0.1671143, 0.2487992, 0.1172157]",0
2631,"[0.2104447, 0.1329967, 0.2014771, 0.1343721, 0.2033945, 0.1244651, 0.2081757, 0.1486822, 0.2093403, 0.1203877, 0.2541926, 0.1671144, 0.2487994, 0.1172158]",0
2632,"[0.2104448, 0.1329968, 0.2014772, 0.1343722, 0.2033946, 0.1244652, 0.2081758, 0.1486823, 0.2093404, 0.1203878, 0.2541927, 0.1671145, 0.2487995, 0.1172159]",0
2633,"[0.2104449, 0.1329969, 0.2014773, 0.1343723, 0.2033947, 0.1244653, 0.2081759, 0.1486824, 0.2093405, 0.1203879, 0.2541928, 0.1671146, 0.2487996, 0.117216]",0
2634,"[0.210445, 0.132997, 0.2014774, 0.1343724, 0.2033948, 0.1244654, 0.208176, 0.1486825, 0.2093406, 0.120388, 0.2541929, 0.1671147, 0.2487997, 0.1172161]",0
2635,"[0.2104451, 0.1329971, 0.2014775, 0.1343725, 0.2033949, 0.1244655, 0.2081761, 0.1486826, 0.2093407, 0.1203881, 0.254193, 0.1671148, 0.2487998, 0.1172162]",0
2636,"[0.2104452, 0.1329972, 0.2014776, 0.1343726, 0.203395, 0.1244656, 0.2081762, 0.1486827, 0.2093408, 0.1203882, 0.2541931, 0.1671149, 0.2487999, 0.1172163]",0
2637,"[0.2104453, 0.1329973, 0.2014777, 0.1343727, 0.2033951, 0.1244657, 0.2081763, 0.1486828, 0.2093409, 0.1203883, 0.2541932, 0.167115, 0.2488, 0.1172164]",0
2638,"[0.2104454, 0.1329974, 0.2014778, 0.1343728, 0.2033952, 0.1244658, 0.2081764, 0.1486829, 0.209341, 0.1203884, 0.2541933, 0.1671151, 0.2488001, 0.1172165]",0
2639,"[0.2104455, 0.1329975, 0.2014779, 0.1343729, 0.2033953, 0.1244659, 0.2081765, 0.148683, 0.2093411, 0.1203885, 0.2541934, 0.1671152, 0.2488001, 0.1172166]",0
2640,"[0.5633719, 0.550518, 0.4864111, 0.6103782, 0.4885637, 0.4891621, 0.4121796, 0.690241, 0.4084811, 0.3987386, 0.6653234, 0.7353035, 0.6253778, 0.2880572]",0
